2024-07-29 10:53:17 CPU: 0%, Memory: 11.3349%
2024-07-29 10:53:20 CPU: 0%, Memory: 11.3381%
2024-07-29 10:53:22 CPU: 0%, Memory: 11.3429%
2024-07-29 10:53:24 CPU: 0%, Memory: 11.3413%
2024-07-29 10:53:26 CPU: 0%, Memory: 11.3412%
2024-07-29 10:53:28 CPU: 1.6%, Memory: 11.3412%
2024-07-29 10:53:31 CPU: 0%, Memory: 11.3443%
2024-07-29 10:53:33 CPU: 0%, Memory: 11.3443%
2024-07-29 10:53:35 CPU: 0%, Memory: 11.3443%
2024-07-29 10:53:37 CPU: 1.6%, Memory: 11.3442%
2024-07-29 10:53:39 CPU: 1.6%, Memory: 11.3442%
2024-07-29 10:53:42 CPU: 1.6%, Memory: 11.3442%
2024-07-29 10:53:44 CPU: 0%, Memory: 11.3441%
2024-07-29 10:53:46 CPU: 3.1%, Memory: 11.3514%
2024-07-29 10:53:48 CPU: 1.6%, Memory: 11.3514%
2024-07-29 10:53:50 CPU: 3.2%, Memory: 11.3513%
2024-07-29 10:53:52 CPU: 13.5%, Memory: 11.3513%
2024-07-29 10:53:55 CPU: 1.6%, Memory: 11.3513%
2024-07-29 10:53:57 CPU: 4.8%, Memory: 11.3479%
2024-07-29 10:53:59 CPU: 5.9%, Memory: 11.3467%
2024-07-29 10:54:01 CPU: 7.5%, Memory: 11.3467%
2024-07-29 10:54:03 CPU: 1.5%, Memory: 11.3466%
2024-07-29 10:54:06 CPU: 0%, Memory: 11.3461%
2024-07-29 10:54:08 CPU: 1.6%, Memory: 11.3461%
2024-07-29 10:54:10 CPU: 1.6%, Memory: 11.346%
2024-07-29 10:54:12 CPU: 0%, Memory: 11.346%
2024-07-29 10:54:14 CPU: 0%, Memory: 11.3507%
2024-07-29 10:54:17 CPU: 1.6%, Memory: 11.3501%
2024-07-29 10:54:19 CPU: 1.6%, Memory: 11.3501%
2024-07-29 10:54:21 CPU: 3.1%, Memory: 11.3501%
2024-07-29 10:54:23 CPU: 0%, Memory: 11.35%
2024-07-29 10:54:26 CPU: 0%, Memory: 11.3495%
2024-07-29 10:54:28 CPU: 0%, Memory: 11.3495%
2024-07-29 10:54:30 CPU: 0%, Memory: 11.3495%
2024-07-29 10:54:32 CPU: 0%, Memory: 11.3494%
2024-07-29 10:54:34 CPU: 1.6%, Memory: 11.3494%
2024-07-29 10:54:36 CPU: 1.6%, Memory: 11.3494%
2024-07-29 10:54:39 CPU: 1.6%, Memory: 11.3493%
2024-07-29 10:54:41 CPU: 1.6%, Memory: 11.3525%
2024-07-29 10:54:43 CPU: 4.7%, Memory: 11.3544%
2024-07-29 10:54:45 CPU: 1.6%, Memory: 11.3426%
2024-07-29 10:54:48 CPU: 0%, Memory: 11.3453%
2024-07-29 10:54:50 CPU: 3.2%, Memory: 11.3452%
2024-07-29 10:54:52 CPU: 0%, Memory: 11.3484%
2024-07-29 10:54:54 CPU: 4.7%, Memory: 11.3475%
2024-07-29 10:54:56 CPU: 1.6%, Memory: 11.3763%
2024-07-29 10:54:59 CPU: 1.6%, Memory: 11.35%
2024-07-29 10:55:01 CPU: 0%, Memory: 11.35%
2024-07-29 10:55:03 CPU: 1.6%, Memory: 11.3532%
2024-07-29 10:55:05 CPU: 1.6%, Memory: 11.3595%
2024-07-29 10:55:07 CPU: 1.6%, Memory: 11.359%
2024-07-29 10:55:09 CPU: 1.6%, Memory: 11.3621%
2024-07-29 10:55:12 CPU: 1.6%, Memory: 11.3621%
2024-07-29 10:55:14 CPU: 0%, Memory: 11.3621%
2024-07-29 10:55:16 CPU: 1.6%, Memory: 11.3678%
2024-07-29 10:55:18 CPU: 0%, Memory: 11.3622%
2024-07-29 10:55:20 CPU: 6.5%, Memory: 11.3609%
2024-07-29 10:55:23 CPU: 1.6%, Memory: 11.3525%
2024-07-29 10:55:25 CPU: 0%, Memory: 11.348%
2024-07-29 10:55:27 CPU: 0%, Memory: 11.3443%
2024-07-29 10:55:29 CPU: 1.6%, Memory: 11.3378%
2024-07-29 10:55:31 CPU: 1.6%, Memory: 11.3327%
2024-07-29 10:55:34 CPU: 1.6%, Memory: 11.3346%
2024-07-29 10:55:36 CPU: 0%, Memory: 11.3312%
2024-07-29 10:55:38 CPU: 0%, Memory: 11.3289%
2024-07-29 10:55:40 CPU: 0%, Memory: 11.3211%
2024-07-29 10:55:42 CPU: 0%, Memory: 11.316%
2024-07-29 10:55:45 CPU: 1.5%, Memory: 11.3045%
2024-07-29 10:55:47 CPU: 0%, Memory: 11.3072%
2024-07-29 10:55:49 CPU: 3.3%, Memory: 11.3097%
2024-07-29 10:55:51 CPU: 0%, Memory: 11.3097%
2024-07-29 10:55:53 CPU: 1.6%, Memory: 11.3088%
2024-07-29 10:55:56 CPU: 1.6%, Memory: 11.3088%
2024-07-29 10:55:58 CPU: 1.6%, Memory: 11.3082%
2024-07-29 10:56:00 CPU: 1.6%, Memory: 11.3082%
2024-07-29 10:56:02 CPU: 0%, Memory: 11.3081%
2024-07-29 10:56:04 CPU: 1.6%, Memory: 11.3081%
2024-07-29 10:56:07 CPU: 0%, Memory: 11.3081%
2024-07-29 10:56:09 CPU: 1.6%, Memory: 11.3107%
2024-07-29 10:56:11 CPU: 1.6%, Memory: 11.3107%
2024-07-29 10:56:13 CPU: 0%, Memory: 11.3107%
2024-07-29 10:56:15 CPU: 1.6%, Memory: 11.3138%
2024-07-29 10:56:18 CPU: 1.6%, Memory: 11.3138%
2024-07-29 10:56:20 CPU: 1.6%, Memory: 11.3133%
2024-07-29 10:56:22 CPU: 0%, Memory: 11.3145%
2024-07-29 10:56:24 CPU: 1.6%, Memory: 11.3113%
2024-07-29 10:56:26 CPU: 0%, Memory: 11.3113%
2024-07-29 10:56:29 CPU: 0%, Memory: 11.3157%
2024-07-29 10:56:31 CPU: 0%, Memory: 11.3157%
2024-07-29 10:56:33 CPU: 1.6%, Memory: 11.3133%
2024-07-29 10:56:35 CPU: 0%, Memory: 11.3156%
2024-07-29 10:56:37 CPU: 0%, Memory: 11.3137%
2024-07-29 10:56:40 CPU: 0%, Memory: 11.3182%
2024-07-29 10:56:42 CPU: 1.6%, Memory: 11.3131%
2024-07-29 10:56:44 CPU: 1.6%, Memory: 11.3149%
2024-07-29 10:56:46 CPU: 1.6%, Memory: 11.3085%
2024-07-29 10:56:48 CPU: 0%, Memory: 11.3195%
2024-07-29 10:56:51 CPU: 7.6%, Memory: 11.3105%
2024-07-29 10:56:53 CPU: 1.6%, Memory: 11.3079%
2024-07-29 10:56:55 CPU: 1.6%, Memory: 11.3142%
2024-07-29 10:56:57 CPU: 1.6%, Memory: 11.3154%
2024-07-29 10:56:59 CPU: 0%, Memory: 11.3167%
2024-07-29 10:57:02 CPU: 1.6%, Memory: 11.3147%
2024-07-29 10:57:04 CPU: 0%, Memory: 11.3097%
2024-07-29 10:57:06 CPU: 1.6%, Memory: 11.3051%
2024-07-29 10:57:08 CPU: 1.6%, Memory: 11.31%
2024-07-29 10:57:10 CPU: 0%, Memory: 11.3095%
2024-07-29 10:57:13 CPU: 1.6%, Memory: 11.3095%
2024-07-29 10:57:15 CPU: 3.1%, Memory: 11.3077%
2024-07-29 10:57:17 CPU: 0%, Memory: 11.3077%
2024-07-29 10:57:19 CPU: 6.2%, Memory: 11.2996%
2024-07-29 10:57:21 CPU: 1.6%, Memory: 11.3074%
2024-07-29 10:57:24 CPU: 0%, Memory: 11.3074%
2024-07-29 10:57:26 CPU: 1.6%, Memory: 11.3087%
2024-07-29 10:57:28 CPU: 1.6%, Memory: 11.3071%
2024-07-29 10:57:30 CPU: 0%, Memory: 11.3129%
2024-07-29 10:57:32 CPU: 0%, Memory: 11.3142%
2024-07-29 10:57:34 CPU: 1.6%, Memory: 11.316%
2024-07-29 10:57:37 CPU: 0%, Memory: 11.316%
2024-07-29 10:57:39 CPU: 1.6%, Memory: 11.3192%
2024-07-29 10:57:41 CPU: 1.6%, Memory: 11.3252%
2024-07-29 10:57:43 CPU: 1.5%, Memory: 11.2435%
2024-07-29 10:57:46 CPU: 1.6%, Memory: 11.2719%
2024-07-29 10:57:48 CPU: 4.8%, Memory: 11.2718%
2024-07-29 10:57:50 CPU: 6.2%, Memory: 11.2718%
2024-07-29 10:57:52 CPU: 1.6%, Memory: 11.2976%
2024-07-29 10:57:54 CPU: 0%, Memory: 11.2998%
2024-07-29 10:57:56 CPU: 0%, Memory: 11.2998%
2024-07-29 10:57:59 CPU: 1.6%, Memory: 11.2998%
2024-07-29 10:58:01 CPU: 0%, Memory: 11.2998%
2024-07-29 10:58:03 CPU: 1.6%, Memory: 11.2997%
2024-07-29 10:58:05 CPU: 0%, Memory: 11.2997%
2024-07-29 10:58:07 CPU: 1.6%, Memory: 11.3008%
2024-07-29 10:58:10 CPU: 1.6%, Memory: 11.2944%
2024-07-29 10:58:12 CPU: 1.6%, Memory: 11.2931%
2024-07-29 10:58:14 CPU: 0%, Memory: 11.2962%
2024-07-29 10:58:16 CPU: 1.6%, Memory: 11.2979%
2024-07-29 10:58:18 CPU: 1.6%, Memory: 11.2979%
2024-07-29 10:58:21 CPU: 1.6%, Memory: 11.2979%
2024-07-29 10:58:23 CPU: 1.6%, Memory: 11.2946%
2024-07-29 10:58:25 CPU: 0%, Memory: 11.2683%
2024-07-29 10:58:27 CPU: 1.6%, Memory: 11.265%
2024-07-29 10:58:29 CPU: 1.5%, Memory: 11.2682%
2024-07-29 10:58:32 CPU: 0%, Memory: 11.2677%
2024-07-29 10:58:34 CPU: 1.6%, Memory: 11.2676%
2024-07-29 10:58:36 CPU: 1.6%, Memory: 11.2739%
2024-07-29 10:58:38 CPU: 1.6%, Memory: 11.2707%
2024-07-29 10:58:40 CPU: 1.6%, Memory: 11.2675%
2024-07-29 10:58:43 CPU: 0%, Memory: 11.2682%
2024-07-29 10:58:45 CPU: 0%, Memory: 11.2698%
2024-07-29 10:58:47 CPU: 1.6%, Memory: 11.2615%
2024-07-29 10:58:49 CPU: 0%, Memory: 11.2601%
2024-07-29 10:58:51 CPU: 1.6%, Memory: 11.2633%
2024-07-29 10:58:54 CPU: 0%, Memory: 11.2583%
2024-07-29 10:58:56 CPU: 0%, Memory: 11.2613%
2024-07-29 10:58:58 CPU: 1.6%, Memory: 11.2562%
2024-07-29 10:59:00 CPU: 0%, Memory: 11.253%
2024-07-29 10:59:02 CPU: 1.6%, Memory: 11.2512%
2024-07-29 10:59:04 CPU: 1.6%, Memory: 11.2448%
2024-07-29 10:59:07 CPU: 1.6%, Memory: 11.2428%
2024-07-29 10:59:09 CPU: 1.6%, Memory: 11.2377%
2024-07-29 10:59:11 CPU: 0%, Memory: 11.2349%
2024-07-29 10:59:13 CPU: 1.6%, Memory: 11.2344%
2024-07-29 10:59:15 CPU: 3.1%, Memory: 11.2279%
2024-07-29 10:59:18 CPU: 0%, Memory: 11.2292%
2024-07-29 10:59:20 CPU: 3.2%, Memory: 11.2278%
2024-07-29 10:59:22 CPU: 0%, Memory: 11.229%
2024-07-29 10:59:24 CPU: 1.6%, Memory: 11.2304%
2024-07-29 10:59:26 CPU: 3.1%, Memory: 11.2336%
2024-07-29 10:59:29 CPU: 1.6%, Memory: 11.2348%
2024-07-29 10:59:31 CPU: 1.6%, Memory: 11.227%
2024-07-29 10:59:33 CPU: 0%, Memory: 11.2296%
2024-07-29 10:59:35 CPU: 1.6%, Memory: 11.2296%
2024-07-29 10:59:37 CPU: 0%, Memory: 11.2295%
2024-07-29 10:59:40 CPU: 0%, Memory: 11.2327%
2024-07-29 10:59:42 CPU: 1.6%, Memory: 11.2358%
2024-07-29 10:59:44 CPU: 7.2%, Memory: 11.2663%
2024-07-29 10:59:46 CPU: 1.6%, Memory: 11.267%
2024-07-29 10:59:48 CPU: 0%, Memory: 11.2701%
2024-07-29 10:59:51 CPU: 1.6%, Memory: 11.2733%
2024-07-29 10:59:53 CPU: 1.6%, Memory: 11.2797%
2024-07-29 10:59:55 CPU: 0%, Memory: 11.2783%
2024-07-29 10:59:57 CPU: 0%, Memory: 11.2782%
2024-07-29 10:59:59 CPU: 0%, Memory: 11.2782%
2024-07-29 11:00:02 CPU: 1.6%, Memory: 11.2813%
2024-07-29 11:00:04 CPU: 1.6%, Memory: 11.2873%
2024-07-29 11:00:06 CPU: 1.6%, Memory: 11.2904%
2024-07-29 11:00:08 CPU: 1.6%, Memory: 11.2935%
2024-07-29 11:00:10 CPU: 1.6%, Memory: 11.2935%
2024-07-29 11:00:13 CPU: 0%, Memory: 11.2935%
2024-07-29 11:00:15 CPU: 1.6%, Memory: 11.3148%
2024-07-29 11:00:17 CPU: 0%, Memory: 11.3155%
2024-07-29 11:00:19 CPU: 4.8%, Memory: 11.3261%
2024-07-29 11:00:21 CPU: 1.6%, Memory: 11.324%
2024-07-29 11:00:24 CPU: 1.6%, Memory: 11.3259%
2024-07-29 11:00:26 CPU: 0%, Memory: 11.3254%
2024-07-29 11:00:28 CPU: 1.6%, Memory: 11.3285%
2024-07-29 11:00:30 CPU: 0%, Memory: 11.322%
2024-07-29 11:00:32 CPU: 0%, Memory: 11.3252%
2024-07-29 11:00:34 CPU: 0%, Memory: 11.3152%
2024-07-29 11:00:37 CPU: 1.6%, Memory: 11.315%
2024-07-29 11:00:39 CPU: 0%, Memory: 11.315%
2024-07-29 11:00:41 CPU: 0%, Memory: 11.3149%
2024-07-29 11:00:43 CPU: 1.6%, Memory: 11.3149%
2024-07-29 11:00:45 CPU: 1.6%, Memory: 11.3207%
2024-07-29 11:00:48 CPU: 3.2%, Memory: 11.3175%
2024-07-29 11:00:50 CPU: 6.2%, Memory: 11.3174%
2024-07-29 11:00:52 CPU: 0%, Memory: 11.3187%
2024-07-29 11:00:54 CPU: 1.6%, Memory: 11.3172%
2024-07-29 11:00:56 CPU: 0%, Memory: 11.3199%
2024-07-29 11:00:59 CPU: 1.6%, Memory: 11.3199%
2024-07-29 11:01:01 CPU: 1.6%, Memory: 11.3199%
2024-07-29 11:01:03 CPU: 0%, Memory: 11.323%
2024-07-29 11:01:05 CPU: 1.6%, Memory: 11.3225%
2024-07-29 11:01:07 CPU: 0%, Memory: 11.3224%
2024-07-29 11:01:10 CPU: 1.6%, Memory: 11.3173%
2024-07-29 11:01:12 CPU: 1.6%, Memory: 11.3192%
2024-07-29 11:01:14 CPU: 0%, Memory: 11.3158%
2024-07-29 11:01:16 CPU: 0%, Memory: 11.3153%
2024-07-29 11:01:18 CPU: 1.6%, Memory: 11.3153%
2024-07-29 11:01:21 CPU: 7.6%, Memory: 11.3152%
2024-07-29 11:01:23 CPU: 1.6%, Memory: 11.3087%
2024-07-29 11:01:25 CPU: 1.6%, Memory: 11.3055%
2024-07-29 11:01:27 CPU: 0%, Memory: 11.3049%
2024-07-29 11:01:29 CPU: 3.2%, Memory: 11.3017%
2024-07-29 11:01:32 CPU: 1.6%, Memory: 11.3049%
2024-07-29 11:01:34 CPU: 3.1%, Memory: 11.3049%
2024-07-29 11:01:36 CPU: 1.6%, Memory: 11.3106%
2024-07-29 11:01:38 CPU: 1.7%, Memory: 11.3106%
2024-07-29 11:01:40 CPU: 1.6%, Memory: 11.3137%
2024-07-29 11:01:42 CPU: 0%, Memory: 11.3086%
2024-07-29 11:01:45 CPU: 1.5%, Memory: 11.2442%
2024-07-29 11:01:47 CPU: 0%, Memory: 11.2457%
2024-07-29 11:01:49 CPU: 0%, Memory: 11.252%
2024-07-29 11:01:51 CPU: 1.6%, Memory: 11.2552%
2024-07-29 11:01:54 CPU: 1.6%, Memory: 11.2573%
2024-07-29 11:01:56 CPU: 3.1%, Memory: 11.2573%
2024-07-29 11:01:58 CPU: 0%, Memory: 11.26%
2024-07-29 11:02:00 CPU: 4.6%, Memory: 11.2599%
2024-07-29 11:02:02 CPU: 0%, Memory: 11.2599%
2024-07-29 11:02:04 CPU: 1.6%, Memory: 11.2599%
2024-07-29 11:02:07 CPU: 1.6%, Memory: 11.2594%
2024-07-29 11:02:09 CPU: 0%, Memory: 11.2593%
2024-07-29 11:02:11 CPU: 1.6%, Memory: 11.2593%
2024-07-29 11:02:13 CPU: 0%, Memory: 11.2593%
2024-07-29 11:02:15 CPU: 1.6%, Memory: 11.2937%
2024-07-29 11:02:18 CPU: 0%, Memory: 11.3195%
2024-07-29 11:02:20 CPU: 0%, Memory: 11.3227%
2024-07-29 11:02:22 CPU: 0%, Memory: 11.3289%
2024-07-29 11:02:24 CPU: 1.6%, Memory: 11.3353%
2024-07-29 11:02:26 CPU: 3.1%, Memory: 11.3122%
2024-07-29 11:02:29 CPU: 1.6%, Memory: 11.3379%
2024-07-29 11:02:31 CPU: 1.6%, Memory: 11.3379%
2024-07-29 11:02:33 CPU: 0%, Memory: 11.3378%
2024-07-29 11:02:35 CPU: 1.6%, Memory: 11.3378%
2024-07-29 11:02:37 CPU: 0%, Memory: 11.311%
2024-07-29 11:02:40 CPU: 4.8%, Memory: 11.311%
2024-07-29 11:02:42 CPU: 0%, Memory: 11.3109%
2024-07-29 11:02:44 CPU: 0%, Memory: 11.3109%
2024-07-29 11:02:46 CPU: 0%, Memory: 11.3089%
2024-07-29 11:02:48 CPU: 0%, Memory: 11.3071%
2024-07-29 11:02:50 CPU: 1.6%, Memory: 11.3071%
2024-07-29 11:02:53 CPU: 1.6%, Memory: 11.307%
2024-07-29 11:02:55 CPU: 0%, Memory: 11.307%
2024-07-29 11:02:57 CPU: 0%, Memory: 11.307%
2024-07-29 11:02:59 CPU: 1.6%, Memory: 11.3064%
2024-07-29 11:03:01 CPU: 0%, Memory: 11.3064%
2024-07-29 11:03:04 CPU: 1.6%, Memory: 11.3064%
2024-07-29 11:03:06 CPU: 0%, Memory: 11.3096%
2024-07-29 11:03:08 CPU: 1.6%, Memory: 11.3122%
2024-07-29 11:03:10 CPU: 1.6%, Memory: 11.3122%
2024-07-29 11:03:12 CPU: 1.6%, Memory: 11.3216%
2024-07-29 11:03:14 CPU: 0%, Memory: 11.3254%
2024-07-29 11:03:17 CPU: 0%, Memory: 11.3291%
2024-07-29 11:03:19 CPU: 1.6%, Memory: 11.3286%
2024-07-29 11:03:21 CPU: 0%, Memory: 11.3285%
2024-07-29 11:03:23 CPU: 0%, Memory: 11.3285%
2024-07-29 11:03:25 CPU: 1.6%, Memory: 11.3284%
2024-07-29 11:03:28 CPU: 0%, Memory: 11.3265%
2024-07-29 11:03:30 CPU: 0%, Memory: 11.3247%
2024-07-29 11:03:32 CPU: 0%, Memory: 11.3279%
2024-07-29 11:03:34 CPU: 1.6%, Memory: 11.3278%
2024-07-29 11:03:36 CPU: 0%, Memory: 11.331%
2024-07-29 11:03:39 CPU: 0%, Memory: 11.3303%
2024-07-29 11:03:41 CPU: 1.6%, Memory: 11.3303%
2024-07-29 11:03:43 CPU: 0%, Memory: 11.3303%
2024-07-29 11:03:45 CPU: 1.6%, Memory: 11.3287%
2024-07-29 11:03:47 CPU: 0%, Memory: 11.3287%
2024-07-29 11:03:50 CPU: 0%, Memory: 11.3282%
2024-07-29 11:03:52 CPU: 1.6%, Memory: 11.3262%
2024-07-29 11:03:54 CPU: 0%, Memory: 11.3249%
2024-07-29 11:03:56 CPU: 0%, Memory: 11.3217%
2024-07-29 11:03:58 CPU: 7.9%, Memory: 11.3216%
2024-07-29 11:04:01 CPU: 3.2%, Memory: 11.3211%
2024-07-29 11:04:03 CPU: 1.6%, Memory: 11.3211%
2024-07-29 11:04:05 CPU: 0%, Memory: 11.321%
2024-07-29 11:04:07 CPU: 0%, Memory: 11.321%
2024-07-29 11:04:09 CPU: 1.6%, Memory: 11.3268%
2024-07-29 11:04:12 CPU: 0%, Memory: 11.3267%
2024-07-29 11:04:14 CPU: 1.6%, Memory: 11.3299%
2024-07-29 11:04:16 CPU: 0%, Memory: 11.3332%
2024-07-29 11:04:18 CPU: 0%, Memory: 11.3331%
2024-07-29 11:04:20 CPU: 1.6%, Memory: 11.3326%
2024-07-29 11:04:23 CPU: 0%, Memory: 11.3326%
2024-07-29 11:04:25 CPU: 1.6%, Memory: 11.3307%
2024-07-29 11:04:27 CPU: 1.6%, Memory: 11.3274%
2024-07-29 11:04:29 CPU: 3.2%, Memory: 11.3261%
2024-07-29 11:04:31 CPU: 0%, Memory: 11.3236%
2024-07-29 11:04:33 CPU: 0%, Memory: 11.3191%
2024-07-29 11:04:36 CPU: 1.6%, Memory: 11.3222%
2024-07-29 11:04:38 CPU: 1.6%, Memory: 11.3222%
2024-07-29 11:04:40 CPU: 0%, Memory: 11.3216%
2024-07-29 11:04:42 CPU: 1.6%, Memory: 11.3216%
2024-07-29 11:04:44 CPU: 0%, Memory: 11.323%
2024-07-29 11:04:47 CPU: 1.6%, Memory: 11.3262%
2024-07-29 11:04:49 CPU: 0%, Memory: 11.3262%
2024-07-29 11:04:51 CPU: 1.6%, Memory: 11.3257%
2024-07-29 11:04:53 CPU: 0%, Memory: 11.3256%
2024-07-29 11:04:55 CPU: 1.6%, Memory: 11.332%
2024-07-29 11:04:58 CPU: 0%, Memory: 11.3319%
2024-07-29 11:05:00 CPU: 0%, Memory: 11.3319%
2024-07-29 11:05:02 CPU: 0%, Memory: 11.3608%
2024-07-29 11:05:04 CPU: 0%, Memory: 11.3376%
2024-07-29 11:05:06 CPU: 0%, Memory: 11.3376%
2024-07-29 11:05:09 CPU: 1.6%, Memory: 11.3376%
2024-07-29 11:05:11 CPU: 1.6%, Memory: 11.3469%
2024-07-29 11:05:13 CPU: 0%, Memory: 11.35%
2024-07-29 11:05:15 CPU: 1.6%, Memory: 11.3241%
2024-07-29 11:05:17 CPU: 0%, Memory: 11.3209%
2024-07-29 11:05:20 CPU: 0%, Memory: 11.3209%
2024-07-29 11:05:22 CPU: 1.6%, Memory: 11.3466%
2024-07-29 11:05:24 CPU: 0%, Memory: 11.3456%
2024-07-29 11:05:26 CPU: 0%, Memory: 11.3456%
2024-07-29 11:05:28 CPU: 0%, Memory: 11.3392%
2024-07-29 11:05:31 CPU: 0%, Memory: 11.3392%
2024-07-29 11:05:33 CPU: 0%, Memory: 11.3418%
2024-07-29 11:05:35 CPU: 1.6%, Memory: 11.3418%
2024-07-29 11:05:37 CPU: 0%, Memory: 11.3417%
2024-07-29 11:05:39 CPU: 3.2%, Memory: 11.3155%
2024-07-29 11:05:42 CPU: 0%, Memory: 11.3149%
2024-07-29 11:05:44 CPU: 1.6%, Memory: 11.3148%
2024-07-29 11:05:46 CPU: 0%, Memory: 11.318%
2024-07-29 11:05:48 CPU: 1.6%, Memory: 11.3212%
2024-07-29 11:05:50 CPU: 1.6%, Memory: 11.3243%
2024-07-29 11:05:52 CPU: 1.6%, Memory: 11.327%
2024-07-29 11:05:55 CPU: 1.6%, Memory: 11.327%
2024-07-29 11:05:57 CPU: 0%, Memory: 11.3269%
2024-07-29 11:05:59 CPU: 0%, Memory: 11.3269%
2024-07-29 11:06:01 CPU: 0%, Memory: 11.3251%
2024-07-29 11:06:03 CPU: 1.6%, Memory: 11.318%
2024-07-29 11:06:06 CPU: 1.6%, Memory: 11.3135%
2024-07-29 11:06:08 CPU: 0%, Memory: 11.3103%
2024-07-29 11:06:10 CPU: 0%, Memory: 11.307%
2024-07-29 11:06:12 CPU: 0%, Memory: 11.3077%
2024-07-29 11:06:14 CPU: 0%, Memory: 11.2972%
2024-07-29 11:06:17 CPU: 1.6%, Memory: 11.2972%
2024-07-29 11:06:19 CPU: 0%, Memory: 11.2971%
2024-07-29 11:06:21 CPU: 1.6%, Memory: 11.2971%
2024-07-29 11:06:23 CPU: 0%, Memory: 11.2965%
2024-07-29 11:06:25 CPU: 0%, Memory: 11.2965%
2024-07-29 11:06:28 CPU: 1.6%, Memory: 11.2965%
2024-07-29 11:06:30 CPU: 0%, Memory: 11.2964%
2024-07-29 11:06:32 CPU: 0%, Memory: 11.2963%
2024-07-29 11:06:34 CPU: 0%, Memory: 11.2958%
2024-07-29 11:06:36 CPU: 1.6%, Memory: 11.2957%
2024-07-29 11:06:39 CPU: 0%, Memory: 11.2957%
2024-07-29 11:06:41 CPU: 1.6%, Memory: 11.2957%
2024-07-29 11:06:43 CPU: 0%, Memory: 11.2951%
2024-07-29 11:06:45 CPU: 3.2%, Memory: 11.3012%
2024-07-29 11:06:47 CPU: 1.6%, Memory: 11.2961%
2024-07-29 11:06:50 CPU: 1.6%, Memory: 11.2947%
2024-07-29 11:06:52 CPU: 1.6%, Memory: 11.2947%
2024-07-29 11:06:54 CPU: 1.6%, Memory: 11.2942%
2024-07-29 11:06:56 CPU: 0%, Memory: 11.2942%
2024-07-29 11:06:58 CPU: 0%, Memory: 11.2941%
2024-07-29 11:07:00 CPU: 1.6%, Memory: 11.2941%
2024-07-29 11:07:03 CPU: 1.6%, Memory: 11.2939%
2024-07-29 11:07:05 CPU: 1.6%, Memory: 11.3196%
2024-07-29 11:07:07 CPU: 0%, Memory: 11.2934%
2024-07-29 11:07:09 CPU: 1.6%, Memory: 11.2933%
2024-07-29 11:07:11 CPU: 1.6%, Memory: 11.2933%
2024-07-29 11:07:14 CPU: 0%, Memory: 11.2927%
2024-07-29 11:07:16 CPU: 3.2%, Memory: 11.2947%
2024-07-29 11:07:18 CPU: 1.6%, Memory: 11.2947%
2024-07-29 11:07:20 CPU: 0%, Memory: 11.2947%
2024-07-29 11:07:22 CPU: 1.6%, Memory: 11.2946%
2024-07-29 11:07:25 CPU: 1.6%, Memory: 11.2941%
2024-07-29 11:07:27 CPU: 1.6%, Memory: 11.2909%
2024-07-29 11:07:29 CPU: 0%, Memory: 11.2953%
2024-07-29 11:07:31 CPU: 0%, Memory: 11.294%
2024-07-29 11:07:33 CPU: 0%, Memory: 11.2921%
2024-07-29 11:07:36 CPU: 1.6%, Memory: 11.2902%
2024-07-29 11:07:38 CPU: 3.1%, Memory: 11.2902%
2024-07-29 11:07:40 CPU: 1.6%, Memory: 11.2883%
2024-07-29 11:07:42 CPU: 0%, Memory: 11.2869%
2024-07-29 11:07:44 CPU: 3%, Memory: 11.2444%
2024-07-29 11:07:47 CPU: 0%, Memory: 11.2426%
2024-07-29 11:07:49 CPU: 1.6%, Memory: 11.2425%
2024-07-29 11:07:51 CPU: 0%, Memory: 11.2457%
2024-07-29 11:07:53 CPU: 1.6%, Memory: 11.2457%
2024-07-29 11:07:55 CPU: 0%, Memory: 11.2441%
2024-07-29 11:07:58 CPU: 1.6%, Memory: 11.2473%
2024-07-29 11:08:00 CPU: 0%, Memory: 11.2473%
2024-07-29 11:08:02 CPU: 1.6%, Memory: 11.2537%
2024-07-29 11:08:04 CPU: 0%, Memory: 11.2536%
2024-07-29 11:08:06 CPU: 1.6%, Memory: 11.2563%
2024-07-29 11:08:08 CPU: 1.6%, Memory: 11.2594%
2024-07-29 11:08:11 CPU: 1.6%, Memory: 11.2658%
2024-07-29 11:08:13 CPU: 0%, Memory: 11.2658%
2024-07-29 11:08:15 CPU: 1.6%, Memory: 11.2847%
2024-07-29 11:08:17 CPU: 1.6%, Memory: 11.2847%
2024-07-29 11:08:19 CPU: 0%, Memory: 11.2847%
2024-07-29 11:08:22 CPU: 0%, Memory: 11.2846%
2024-07-29 11:08:24 CPU: 0%, Memory: 11.2846%
2024-07-29 11:08:26 CPU: 0%, Memory: 11.2841%
2024-07-29 11:08:28 CPU: 0%, Memory: 11.284%
2024-07-29 11:08:30 CPU: 0%, Memory: 11.2808%
2024-07-29 11:08:33 CPU: 0%, Memory: 11.2744%
2024-07-29 11:08:35 CPU: 1.6%, Memory: 11.2743%
2024-07-29 11:08:37 CPU: 0%, Memory: 11.3263%
2024-07-29 11:08:39 CPU: 0%, Memory: 11.3263%
2024-07-29 11:08:41 CPU: 0%, Memory: 11.3262%
2024-07-29 11:08:44 CPU: 0%, Memory: 11.3262%
2024-07-29 11:08:46 CPU: 0%, Memory: 11.3284%
